,dt_iso,pressure,humidity,wind_speed,wind_deg,node_id,P1,P2
0,2018-01-01 00:00:00 +0000 UTC,1010,70,4,190,574,8.780952380952382,7.145714285714284
1,2018-01-01 01:00:00 +0000 UTC,1010,91,1,260,574,8.61,6.448571428571429
2,2018-01-01 02:00:00 +0000 UTC,1011,87,4,280,574,3.0004761904761903,1.8604761904761908
3,2018-01-01 02:00:00 +0000 UTC,1011,87,4,280,574,0.6890476190476189,0.4223809523809524
4,2018-01-01 03:00:00 +0000 UTC,1012,75,7,250,574,1.1204761904761906,0.4533333333333334
5,2018-01-01 04:00:00 +0000 UTC,1014,81,6,240,574,1.2895238095238093,0.408095238095238
6,2018-01-01 05:00:00 +0000 UTC,1014,75,4,210,574,0.9499999999999998,0.31714285714285717
7,2018-01-01 06:00:00 +0000 UTC,1014,70,6,230,574,1.4785714285714286,0.4342857142857143
8,2018-01-01 07:00:00 +0000 UTC,1014,70,5,230,574,1.4880952380952384,0.4614285714285714
9,2018-01-01 08:00:00 +0000 UTC,1015,80,6,260,574,1.0514285714285714,0.37857142857142856
10,2018-01-01 09:00:00 +0000 UTC,1015,75,8,240,574,1.7704761904761905,0.6366666666666666
11,2018-01-01 10:00:00 +0000 UTC,1015,80,6,230,574,2.4671428571428575,0.8590476190476191
12,2018-01-01 11:00:00 +0000 UTC,1014,70,8,230,574,3.05,0.8519047619047619
13,2018-01-01 12:00:00 +0000 UTC,1013,65,6,240,574,2.693809523809524,0.7728571428571427
14,2018-01-01 13:00:00 +0000 UTC,1011,87,6,220,574,2.41,0.6761904761904761
15,2018-01-01 14:00:00 +0000 UTC,1009,80,5,210,574,1.9209523809523812,0.6533333333333333
16,2018-01-01 15:00:00 +0000 UTC,1007,80,3,230,574,2.4342857142857146,0.8061904761904761
17,2018-01-01 16:00:00 +0000 UTC,1006,80,3,230,574,2.5699999999999994,0.8614285714285715
18,2018-01-01 17:00:00 +0000 UTC,1005,86,3,200,574,2.951428571428571,0.8890476190476193
19,2018-01-01 18:00:00 +0000 UTC,1005,70,5,230,574,3.102857142857142,1.0476190476190474
20,2018-01-01 19:00:00 +0000 UTC,1005,75,4,230,574,2.8647619047619046,0.9252380952380952
21,2018-01-01 20:00:00 +0000 UTC,1006,80,6,220,574,2.6280952380952383,0.9985714285714283
22,2018-01-01 21:00:00 +0000 UTC,1006,80,5,210,574,1.9676190476190476,1.1804761904761907
23,2018-01-01 22:00:00 +0000 UTC,1008,80,8,230,574,1.860952380952381,1.1042857142857143
24,2018-01-01 23:00:00 +0000 UTC,1009,80,8,240,574,1.2823809523809522,0.7757142857142857
25,2018-01-02 00:00:00 +0000 UTC,1011,80,9,250,574,0.9419047619047618,0.5090476190476191
26,2018-01-02 00:00:00 +0000 UTC,1011,80,9,250,574,0.6047619047619047,0.41
27,2018-01-02 01:00:00 +0000 UTC,1012,52,4,240,574,0.7195238095238096,0.3866666666666667
28,2018-01-02 02:00:00 +0000 UTC,1012,80,7,230,574,1.0380952380952382,0.48333333333333334
29,2018-01-02 03:00:00 +0000 UTC,1013,80,7,230,574,1.08,0.3938095238095238
30,2018-01-02 04:00:00 +0000 UTC,1013,80,5,230,574,1.150952380952381,0.459047619047619
31,2018-01-02 05:00:00 +0000 UTC,1014,80,4,230,574,0.9780952380952379,0.451904761904762
32,2018-01-02 06:00:00 +0000 UTC,1014,80,4,230,574,1.2071428571428569,0.4261904761904762
33,2018-01-02 07:00:00 +0000 UTC,1015,80,5,230,574,1.9414285714285715,0.6690476190476191
34,2018-01-02 07:00:00 +0000 UTC,1015,80,5,230,574,1.4766666666666666,0.5742857142857144
35,2018-01-02 08:00:00 +0000 UTC,1017,93,4,280,574,1.2085714285714286,0.5000000000000001
36,2018-01-02 09:00:00 +0000 UTC,1018,86,3,230,574,2.3047619047619046,0.8704761904761905
37,2018-01-02 10:00:00 +0000 UTC,1019,93,2,240,574,2.1871428571428573,0.7671428571428571
38,2018-01-02 11:00:00 +0000 UTC,1019,80,0,0,574,2.6047619047619044,0.8695238095238096
39,2018-01-02 12:00:00 +0000 UTC,1018,70,6,250,574,3.2695238095238093,1.0776190476190475
40,2018-01-02 13:00:00 +0000 UTC,1018,80,3,250,574,3.7647619047619036,1.2204761904761905
41,2018-01-02 14:00:00 +0000 UTC,1018,88,4,230,574,3.791428571428571,1.1514285714285717
42,2018-01-02 15:00:00 +0000 UTC,1018,88,4,240,574,4.013333333333334,1.1228571428571426
43,2018-01-02 16:00:00 +0000 UTC,1018,88,3,220,574,4.915714285714286,1.337142857142857
44,2018-01-02 17:00:00 +0000 UTC,1018,87,2,200,574,4.219523809523809,1.2809523809523808
45,2018-01-02 18:00:00 +0000 UTC,1017,87,1,150,574,4.500476190476191,1.5133333333333334
46,2018-01-02 19:00:00 +0000 UTC,1018,87,4,240,574,4.656666666666668,1.4823809523809526
47,2018-01-02 20:00:00 +0000 UTC,1017,60,4,230,574,5.779999999999999,1.8190476190476195
48,2018-01-02 21:00:00 +0000 UTC,1016,65,3,180,574,4.281428571428571,1.659523809523809
49,2018-01-02 22:00:00 +0000 UTC,1015,65,7,230,574,4.744285714285714,1.8200000000000003
50,2018-01-02 23:00:00 +0000 UTC,1015,86,2,160,574,3.513333333333333,1.3466666666666667
51,2018-01-03 00:00:00 +0000 UTC,1014,80,3,150,574,5.01047619047619,1.4709523809523812
52,2018-01-03 00:00:00 +0000 UTC,1014,80,3,150,574,3.3633333333333333,1.4085714285714288
53,2018-01-03 01:00:00 +0000 UTC,1014,93,3,60,574,3.362380952380953,1.2147619047619047
54,2018-01-03 02:00:00 +0000 UTC,1011,86,6,180,574,3.592857142857144,1.705238095238095
55,2018-01-03 03:00:00 +0000 UTC,1011,86,5,170,574,3.6333333333333333,1.5333333333333334
56,2018-01-03 04:00:00 +0000 UTC,1009,87,3,180,574,3.1528571428571426,1.5371428571428571
57,2018-01-03 05:00:00 +0000 UTC,1007,81,4,220,574,2.124761904761905,1.2099999999999997
58,2018-01-03 06:00:00 +0000 UTC,1004,76,6,200,574,3.1142857142857148,2.1128571428571425
59,2018-01-03 07:00:00 +0000 UTC,1002,76,6,220,574,2.7928571428571427,2.3328571428571427
60,2018-01-03 08:00:00 +0000 UTC,1001,76,11,230,574,2.516190476190476,1.9285714285714286
61,2018-01-03 09:00:00 +0000 UTC,998,76,12,240,574,1.1385714285714283,0.709047619047619
62,2018-01-03 10:00:00 +0000 UTC,999,81,12,250,574,1.0657142857142854,0.5976190476190476
63,2018-01-03 11:00:00 +0000 UTC,1001,62,12,260,574,1.3066666666666666,0.7576190476190477
64,2018-01-03 12:00:00 +0000 UTC,1006,81,16,290,574,1.2285714285714284,0.7138095238095238
65,2018-01-03 13:00:00 +0000 UTC,1007,80,8,250,574,1.0147619047619048,0.5161904761904763
66,2018-01-03 13:00:00 +0000 UTC,1007,80,8,250,574,0.9004761904761907,0.37238095238095237
67,2018-01-03 14:00:00 +0000 UTC,1008,75,7,280,574,0.6928571428571428,0.3471428571428571
68,2018-01-03 15:00:00 +0000 UTC,1009,80,1,0,574,1.264761904761905,0.501904761904762
69,2018-01-03 16:00:00 +0000 UTC,1010,100,7,260,574,1.0399999999999996,0.4476190476190475
70,2018-01-03 17:00:00 +0000 UTC,1010,56,4,240,574,2.1219047619047617,0.6233333333333334
71,2018-01-03 18:00:00 +0000 UTC,1010,70,4,250,574,2.784761904761904,0.8333333333333331
72,2018-01-03 19:00:00 +0000 UTC,1011,80,5,270,574,2.895714285714286,0.9052380952380953
73,2018-01-03 19:00:00 +0000 UTC,1011,80,5,270,574,5.527619047619048,1.5171428571428571
74,2018-01-03 20:00:00 +0000 UTC,1011,86,4,230,574,6.92857142857143,1.9238095238095234
75,2018-01-03 21:00:00 +0000 UTC,1010,70,5,240,574,5.23952380952381,1.5652380952380949
76,2018-01-03 22:00:00 +0000 UTC,1011,75,5,240,574,4.3414285714285725,1.415714285714286
77,2018-01-03 23:00:00 +0000 UTC,1011,86,3,230,574,1.8442857142857145,0.6447619047619048
78,2018-01-03 23:00:00 +0000 UTC,1011,86,3,230,574,3.6399999999999992,1.244761904761905
79,2018-01-04 00:00:00 +0000 UTC,1010,86,6,240,574,5.637619047619047,1.6180952380952383
80,2018-01-04 01:00:00 +0000 UTC,1011,65,4,250,574,6.619047619047618,1.9952380952380955
81,2018-01-04 02:00:00 +0000 UTC,1010,75,2,250,574,3.975238095238096,1.2342857142857144
82,2018-01-04 03:00:00 +0000 UTC,1009,80,4,180,574,5.748095238095239,1.8480952380952378
83,2018-01-04 04:00:00 +0000 UTC,1008,86,4,210,574,5.577619047619048,1.5014285714285713
84,2018-01-04 05:00:00 +0000 UTC,1008,86,5,220,574,3.3971428571428572,1.033809523809524
85,2018-01-04 06:00:00 +0000 UTC,1007,86,4,180,574,2.7038095238095234,0.9090476190476192
86,2018-01-04 07:00:00 +0000 UTC,1007,80,5,190,574,1.2604761904761907,0.49857142857142867
87,2018-01-04 07:00:00 +0000 UTC,1007,80,5,190,574,0.7776190476190475,0.4014285714285714
88,2018-01-04 08:00:00 +0000 UTC,1006,86,5,190,574,0.5471428571428572,0.3209523809523809
89,2018-01-04 09:00:00 +0000 UTC,1006,86,5,170,574,0.47952380952380963,0.3076190476190476
90,2018-01-04 10:00:00 +0000 UTC,1005,93,4,160,574,0.5609523809523809,0.378095238095238
91,2018-01-04 10:00:00 +0000 UTC,1005,93,4,160,574,0.8414285714285715,0.5461904761904761
92,2018-01-04 11:00:00 +0000 UTC,1004,93,4,170,574,2.972857142857142,2.1176190476190477
93,2018-01-04 11:00:00 +0000 UTC,1004,93,4,170,574,4.452380952380953,3.1695238095238096
94,2018-01-04 12:00:00 +0000 UTC,1003,93,6,220,574,5.225714285714288,3.965238095238096
95,2018-01-04 12:00:00 +0000 UTC,1003,93,6,220,574,4.075238095238095,3.1561904761904764
96,2018-01-04 13:00:00 +0000 UTC,1003,93,9,230,574,1.5604761904761904,1.1623809523809523
97,2018-01-04 14:00:00 +0000 UTC,1003,87,10,230,574,1.5495238095238095,0.8771428571428569
98,2018-01-04 15:00:00 +0000 UTC,1003,87,8,240,574,0.9428571428571428,0.5466666666666667
99,2018-01-04 16:00:00 +0000 UTC,1003,87,6,250,574,0.7342857142857143,0.36333333333333334
100,2018-01-04 17:00:00 +0000 UTC,1003,87,8,240,574,0.722857142857143,0.3523809523809523
101,2018-01-04 18:00:00 +0000 UTC,1003,81,10,240,574,0.7023809523809524,0.3842857142857144
102,2018-01-04 19:00:00 +0000 UTC,1003,76,11,240,574,0.9052380952380953,0.5233333333333333
103,2018-01-04 20:00:00 +0000 UTC,1003,87,9,240,574,0.8809523809523809,0.4819047619047621
104,2018-01-04 21:00:00 +0000 UTC,1004,87,10,240,574,0.8604761904761905,0.4761904761904761
105,2018-01-04 22:00:00 +0000 UTC,1003,81,9,230,574,0.8742857142857142,0.48333333333333345
106,2018-01-04 23:00:00 +0000 UTC,1003,71,9,240,574,0.8347619047619048,0.4576190476190477
107,2018-01-05 00:00:00 +0000 UTC,1004,81,8,240,574,0.9723809523809525,0.504761904761905
108,2018-01-05 01:00:00 +0000 UTC,1005,87,5,50,574,0.8971428571428571,0.39285714285714285
109,2018-01-05 02:00:00 +0000 UTC,1006,81,5,270,574,1.0195238095238095,0.4114285714285715
110,2018-01-05 03:00:00 +0000 UTC,1006,81,4,250,574,0.6566666666666668,0.35571428571428576
111,2018-01-05 04:00:00 +0000 UTC,1007,81,2,180,574,0.7300000000000002,0.42714285714285716
112,2018-01-05 05:00:00 +0000 UTC,1006,93,1,160,574,0.9533333333333334,0.35428571428571426
113,2018-01-05 06:00:00 +0000 UTC,1005,81,5,240,574,1.728571428571429,0.6547619047619048
114,2018-01-05 07:00:00 +0000 UTC,1005,81,4,220,574,2.6466666666666665,0.8257142857142857
115,2018-01-05 08:00:00 +0000 UTC,1004,81,2,220,574,1.0833333333333333,0.5423809523809525
116,2018-01-05 09:00:00 +0000 UTC,1004,81,4,190,574,0.7214285714285713,0.40523809523809523
117,2018-01-05 10:00:00 +0000 UTC,1004,76,5,210,574,0.8271428571428571,0.3866666666666667
118,2018-01-05 11:00:00 +0000 UTC,1004,76,5,240,574,0.9433333333333335,0.5004761904761905
119,2018-01-05 12:00:00 +0000 UTC,1003,76,3,230,574,1.6,1.1542857142857144
120,2018-01-05 13:00:00 +0000 UTC,1003,71,2,210,574,1.8223809523809524,1.0676190476190477
121,2018-01-05 14:00:00 +0000 UTC,1003,71,5,240,574,2.1804761904761905,1.249047619047619
122,2018-01-05 15:00:00 +0000 UTC,1003,71,5,240,574,3.3961904761904758,2.1880952380952383
123,2018-01-05 16:00:00 +0000 UTC,1003,71,4,240,574,2.156190476190476,1.2280952380952384
124,2018-01-05 17:00:00 +0000 UTC,1003,71,4,220,574,1.5404761904761906,1.0685714285714283
125,2018-01-05 18:00:00 +0000 UTC,1003,76,0,0,574,0.962857142857143,0.5676190476190476
126,2018-01-05 19:00:00 +0000 UTC,1004,93,3,280,574,1.0433333333333334,0.6752380952380952
127,2018-01-05 20:00:00 +0000 UTC,1005,87,3,290,574,1.4438095238095239,0.9561904761904761
128,2018-01-05 21:00:00 +0000 UTC,1005,87,2,280,574,1.812857142857143,1.2757142857142856
129,2018-01-05 22:00:00 +0000 UTC,1006,87,2,243,574,3.3909523809523807,2.6704761904761907
130,2018-01-05 23:00:00 +0000 UTC,1006,93,0,0,574,7.0719047619047615,5.587142857142856
131,2018-01-06 00:00:00 +0000 UTC,1006,93,1,237,574,4.773333333333333,3.8209523809523813
132,2018-01-06 01:00:00 +0000 UTC,1006,87,2,210,574,15.418571428571427,10.218571428571428
133,2018-01-06 02:00:00 +0000 UTC,1006,93,1,176,574,24.715238095238096,14.523809523809524
134,2018-01-06 03:00:00 +0000 UTC,1006,93,0,130,574,47.41428571428571,16.90476190476191
135,2018-01-06 04:00:00 +0000 UTC,1006,93,1,176,574,68.61190476190477,21.280476190476193
136,2018-01-06 05:00:00 +0000 UTC,1005,100,1,87,574,33.33714285714286,18.44142857142857
137,2018-01-06 05:00:00 +0000 UTC,1005,100,1,87,574,11.834285714285713,9.225238095238096
138,2018-01-06 06:00:00 +0000 UTC,1005,93,1,150,574,9.371904761904762,7.5671428571428585
139,2018-01-06 07:00:00 +0000 UTC,1005,93,1,87,574,11.316190476190476,9.564761904761903
140,2018-01-06 08:00:00 +0000 UTC,1005,100,1,340,574,12.503809523809522,10.75142857142857
141,2018-01-06 09:00:00 +0000 UTC,1006,100,0,0,574,11.244285714285715,9.726190476190478
142,2018-01-06 10:00:00 +0000 UTC,1006,93,0,0,574,12.91,11.25904761904762
143,2018-01-06 11:00:00 +0000 UTC,1007,93,1,0,574,12.82904761904762,11.277142857142858
144,2018-01-06 12:00:00 +0000 UTC,1006,87,1,0,574,17.838571428571427,14.516190476190477
145,2018-01-06 13:00:00 +0000 UTC,1006,87,1,60,574,16.85952380952381,14.277619047619046
146,2018-01-06 14:00:00 +0000 UTC,1006,87,2,80,574,17.581904761904763,14.618095238095236
147,2018-01-06 15:00:00 +0000 UTC,1007,87,1,0,574,18.450952380952383,14.989523809523808
148,2018-01-06 16:00:00 +0000 UTC,1007,87,1,0,574,20.3752380952381,15.676190476190476
149,2018-01-06 17:00:00 +0000 UTC,1008,87,1,30,574,22.33428571428572,16.685714285714283
150,2018-01-06 18:00:00 +0000 UTC,1008,87,2,100,574,23.284285714285712,16.6452380952381
151,2018-01-06 19:00:00 +0000 UTC,1009,87,2,70,574,22.71190476190476,16.485714285714284
152,2018-01-06 20:00:00 +0000 UTC,1009,87,1,30,574,22.62238095238095,16.54571428571429
153,2018-01-06 21:00:00 +0000 UTC,1010,87,1,0,574,22.75571428571428,16.662380952380957
154,2018-01-06 22:00:00 +0000 UTC,1010,87,0,0,574,26.263333333333332,17.99952380952381
155,2018-01-06 23:00:00 +0000 UTC,1011,87,2,330,574,27.822857142857142,18.68809523809524
156,2018-01-07 00:00:00 +0000 UTC,1011,93,1,320,574,31.826190476190476,20.476666666666667
157,2018-01-07 01:00:00 +0000 UTC,1011,87,1,0,574,35.37761904761905,22.264285714285716
158,2018-01-07 02:00:00 +0000 UTC,1011,87,0,0,574,36.0252380952381,21.544761904761902
159,2018-01-07 03:00:00 +0000 UTC,1012,87,2,30,574,34.92714285714286,21.36619047619048
160,2018-01-07 04:00:00 +0000 UTC,1012,87,2,60,574,27.410952380952374,17.571428571428573
161,2018-01-07 05:00:00 +0000 UTC,1012,81,2,30,574,20.61428571428571,13.823333333333332
162,2018-01-07 06:00:00 +0000 UTC,1012,93,2,30,574,16.370952380952378,11.213809523809523
163,2018-01-07 07:00:00 +0000 UTC,1012,87,2,10,574,12.634285714285713,9.593333333333332
164,2018-01-07 08:00:00 +0000 UTC,1013,87,2,30,574,9.155714285714286,7.188095238095239
165,2018-01-07 09:00:00 +0000 UTC,1014,86,3,40,574,10.053333333333333,8.438095238095238
166,2018-01-07 10:00:00 +0000 UTC,1014,93,3,30,574,8.236190476190476,6.761428571428572
167,2018-01-07 11:00:00 +0000 UTC,1014,81,2,10,574,7.803809523809522,6.710476190476191
168,2018-01-07 12:00:00 +0000 UTC,1014,81,3,20,574,9.039047619047619,7.574761904761903
169,2018-01-07 13:00:00 +0000 UTC,1014,81,2,10,574,10.631428571428572,8.374761904761904
170,2018-01-07 14:00:00 +0000 UTC,1014,81,2,30,574,10.59761904761905,8.251904761904763
171,2018-01-07 15:00:00 +0000 UTC,1014,81,2,360,574,10.85047619047619,8.49142857142857
172,2018-01-07 16:00:00 +0000 UTC,1015,86,2,10,574,12.522857142857143,9.664285714285715
173,2018-01-07 17:00:00 +0000 UTC,1015,86,3,10,574,12.325714285714287,9.603333333333333
174,2018-01-07 18:00:00 +0000 UTC,1016,86,3,10,574,13.047619047619047,9.633333333333331
175,2018-01-07 19:00:00 +0000 UTC,1017,86,3,40,574,14.511904761904763,10.822380952380952
176,2018-01-07 20:00:00 +0000 UTC,1017,80,4,40,574,16.301904761904762,12.038571428571428
177,2018-01-07 21:00:00 +0000 UTC,1018,86,3,30,574,19.040476190476188,13.97904761904762
178,2018-01-07 22:00:00 +0000 UTC,1018,86,2,20,574,21.240952380952383,14.960476190476191
179,2018-01-07 23:00:00 +0000 UTC,1018,86,3,20,574,22.710476190476193,15.880952380952383
180,2018-01-08 00:00:00 +0000 UTC,1018,86,2,10,574,24.424285714285713,16.913809523809523
181,2018-01-08 01:00:00 +0000 UTC,1017,86,1,0,574,26.047619047619047,17.52952380952381
182,2018-01-08 02:00:00 +0000 UTC,1018,86,3,30,574,29.07333333333333,18.17142857142857
183,2018-01-08 03:00:00 +0000 UTC,1018,86,2,40,574,28.46142857142857,18.52095238095238
184,2018-01-08 04:00:00 +0000 UTC,1018,86,3,30,574,28.38857142857143,18.146666666666665
185,2018-01-08 05:00:00 +0000 UTC,1018,86,3,30,574,30.773809523809526,18.552857142857142
186,2018-01-08 06:00:00 +0000 UTC,1018,86,3,30,574,34.030952380952385,20.441904761904762
187,2018-01-08 07:00:00 +0000 UTC,1018,86,3,360,574,32.51285714285715,19.470476190476187
188,2018-01-08 08:00:00 +0000 UTC,1018,86,4,30,574,31.229523809523812,18.98047619047619
189,2018-01-08 09:00:00 +0000 UTC,1018,86,3,20,574,29.805714285714284,18.697619047619046
190,2018-01-08 10:00:00 +0000 UTC,1018,80,3,20,574,23.470476190476194,15.611428571428572
191,2018-01-08 11:00:00 +0000 UTC,1018,86,2,10,574,16.758095238095237,12.398571428571426
192,2018-01-08 12:00:00 +0000 UTC,1017,75,2,10,574,17.491428571428564,12.492857142857142
193,2018-01-08 13:00:00 +0000 UTC,1016,75,4,30,574,16.50380952380952,11.663809523809523
194,2018-01-08 14:00:00 +0000 UTC,1016,70,3,40,574,18.672857142857143,12.830952380952382
195,2018-01-08 15:00:00 +0000 UTC,1016,75,2,10,574,23.832380952380955,16.583333333333332
196,2018-01-08 16:00:00 +0000 UTC,1016,81,1,360,574,26.69523809523809,17.366190476190475
197,2018-01-08 17:00:00 +0000 UTC,1016,81,1,350,574,28.220476190476184,17.99809523809524
198,2018-01-08 18:00:00 +0000 UTC,1016,86,3,340,574,29.817619047619047,18.990952380952383
199,2018-01-08 19:00:00 +0000 UTC,1016,86,3,340,574,33.43666666666666,21.33047619047619
200,2018-01-08 20:00:00 +0000 UTC,1015,86,3,340,574,33.444761904761904,21.929523809523815
201,2018-01-08 21:00:00 +0000 UTC,1015,80,2,10,574,31.81,20.268095238095242
202,2018-01-08 22:00:00 +0000 UTC,1014,86,2,20,574,31.654761904761905,20.9147619047619
203,2018-01-08 23:00:00 +0000 UTC,1013,86,2,20,574,28.33761904761905,19.279523809523813
204,2018-01-09 00:00:00 +0000 UTC,1012,86,2,10,574,25.124285714285715,17.229047619047616
205,2018-01-09 01:00:00 +0000 UTC,1010,86,1,0,574,21.171904761904763,14.513809523809524
206,2018-01-09 02:00:00 +0000 UTC,1011,86,2,360,574,22.863333333333337,15.32095238095238
207,2018-01-09 03:00:00 +0000 UTC,1012,93,2,290,574,24.72333333333333,16.84285714285714
208,2018-01-09 04:00:00 +0000 UTC,1013,93,1,360,574,23.91952380952381,16.20095238095238
209,2018-01-09 05:00:00 +0000 UTC,1013,93,1,340,574,25.871904761904755,17.170476190476194
210,2018-01-09 06:00:00 +0000 UTC,1012,93,1,79,574,25.82190476190476,17.39
211,2018-01-09 07:00:00 +0000 UTC,1012,90,1,0,574,26.998095238095246,18.426666666666666
212,2018-01-09 08:00:00 +0000 UTC,1012,93,1,0,574,28.873333333333335,19.575238095238095
213,2018-01-09 09:00:00 +0000 UTC,1011,93,4,290,574,28.22666666666667,18.18857142857143
214,2018-01-09 09:00:00 +0000 UTC,1011,93,4,290,574,25.095714285714287,16.11380952380953
215,2018-01-09 10:00:00 +0000 UTC,1012,93,1,320,574,26.74761904761905,17.740476190476194
216,2018-01-09 11:00:00 +0000 UTC,1011,80,1,0,574,26.58571428571428,18.623333333333335
217,2018-01-09 12:00:00 +0000 UTC,1011,86,2,260,574,21.809999999999995,15.880952380952378
218,2018-01-09 13:00:00 +0000 UTC,1012,81,2,280,574,22.85857142857143,17.206666666666667
219,2018-01-09 14:00:00 +0000 UTC,1012,75,1,0,574,21.825714285714284,15.903809523809528
220,2018-01-09 15:00:00 +0000 UTC,1012,75,1,300,574,20.66714285714286,14.656666666666668
221,2018-01-09 16:00:00 +0000 UTC,1012,70,1,220,574,17.741428571428578,12.717142857142855
222,2018-01-09 17:00:00 +0000 UTC,1013,81,0,0,574,19.274285714285718,13.629047619047618
223,2018-01-09 18:00:00 +0000 UTC,1013,75,2,210,574,21.681904761904764,15.421904761904765
224,2018-01-09 19:00:00 +0000 UTC,1014,80,3,180,574,21.35333333333333,15.021904761904764
225,2018-01-09 20:00:00 +0000 UTC,1014,80,1,190,574,23.70904761904762,16.437619047619044
226,2018-01-09 21:00:00 +0000 UTC,1014,86,0,0,574,22.209523809523812,15.375714285714285
227,2018-01-09 22:00:00 +0000 UTC,1014,86,1,100,574,14.453333333333335,10.406190476190474
228,2018-01-09 23:00:00 +0000 UTC,1014,86,1,130,574,13.181904761904761,9.146190476190474
229,2018-01-10 00:00:00 +0000 UTC,1014,100,1,360,574,14.091904761904763,10.06285714285714
230,2018-01-10 01:00:00 +0000 UTC,1014,93,1,0,574,18.598571428571432,13.575714285714284
231,2018-01-10 01:00:00 +0000 UTC,1014,93,1,0,574,18.017142857142858,13.491904761904761
232,2018-01-10 02:00:00 +0000 UTC,1014,85,1,351,574,18.60095238095238,13.099047619047619
233,2018-01-10 03:00:00 +0000 UTC,1014,92,1,351,574,20.260476190476197,13.710952380952378
234,2018-01-10 03:00:00 +0000 UTC,1014,92,1,351,574,20.959523809523812,14.303333333333331
235,2018-01-10 04:00:00 +0000 UTC,1014,100,0,0,574,24.02619047619048,15.709047619047615
236,2018-01-10 04:00:00 +0000 UTC,1014,100,0,0,574,25.87190476190476,16.92047619047619
237,2018-01-10 05:00:00 +0000 UTC,1014,88,3,140,574,22.959523809523805,15.165714285714287
238,2018-01-10 06:00:00 +0000 UTC,1014,100,1,10,574,23.162380952380953,14.83047619047619
239,2018-01-10 06:00:00 +0000 UTC,1014,100,1,10,574,23.942857142857143,16.15904761904762
240,2018-01-10 07:00:00 +0000 UTC,1014,100,1,340,574,25.576666666666668,17.347142857142856
241,2018-01-10 07:00:00 +0000 UTC,1014,100,1,340,574,26.115238095238094,16.415714285714287
242,2018-01-10 08:00:00 +0000 UTC,1014,100,2,320,574,33.47523809523809,18.5404761904762
243,2018-01-10 08:00:00 +0000 UTC,1014,100,2,320,574,25.18238095238095,15.421904761904763
244,2018-01-10 09:00:00 +0000 UTC,1014,100,2,310,574,23.166190476190476,14.889523809523812
245,2018-01-10 09:00:00 +0000 UTC,1014,100,2,310,574,18.264761904761908,12.775714285714287
246,2018-01-10 10:00:00 +0000 UTC,1014,85,1,0,574,18.37095238095238,12.938095238095238
